X1,Y1,sigma_xx,sigma_yy,sigma_zz,sigma_xy,,,X,Y,ux,uy,|u|
3.857781064,1.238557696,-45.67023268,-94.90447356,-42.17241187,17.77915627,,,3.080146817,2.327912899,0.002141044,-0.015586245,0.015732613
3.857841169,2.79433796,-58.10067905,-60.56093759,-35.59848499,50.87568736,,,3.080230072,0.876662609,0.000652481,-0.005076521,0.005118281
3.858027882,0.331736655,-43.23608588,-97.68414788,-42.27607013,8.139959462,,,3.080230072,0.876662609,0.000652481,-0.005076521,0.005118281
3.858519406,3.509350522,-37.44918962,-12.50488122,-14.98622125,27.02779501,,,3.080281577,0.526636941,0.000423499,-0.002971684,0.003001709
3.858534685,3.774295701,4.201457242,-1.61310342,0.776506146,7.453819882,,,3.080281577,0.526636941,0.000423499,-0.002971684,0.003001709
3.858753043,3.975561024,50.94761102,-0.002108604,15.28365072,0.07030287,,,3.080371313,0.789220945,0.000595073,-0.004540349,0.004579179
3.859562924,0.376379443,-43.36612571,-97.57631759,-42.28273299,8.270638935,,,3.080397065,0.614208111,0.000481326,-0.003488243,0.003521294
3.859600402,1.259778068,-45.7750204,-94.72011933,-42.14854192,18.14495013,,,3.080512554,0.701779281,0.000538347,-0.004011247,0.004047212
3.859893104,1.132432762,-45.36404878,-95.37269713,-42.22102377,15.98223337,,,3.080512554,0.701779281,0.000538347,-0.004011247,0.004047212
3.861061547,1.72128971,-47.89724766,-90.82315934,-41.6161221,27.7375615,,,3.080512554,0.701779281,0.000538347,-0.004011247,0.004047212
3.861793428,0.442238492,-43.55565747,-97.4096546,-42.28959362,8.540209116,,,3.080512554,0.701779281,0.000538347,-0.004011247,0.004047212
3.861968522,2.057465055,-50.32957514,-85.6657662,-40.7986024,36.04680618,,,3.080512554,0.701779281,0.000538347,-0.004011247,0.004047212
3.86241893,2.284189247,-52.51598626,-80.38431078,-39.87008911,41.75362607,,,3.080512554,0.701779281,0.000538347,-0.004011247,0.004047212
3.862772021,3.250775615,-54.76993106,-30.07892157,-25.45465579,42.6448099,,,3.080560597,3.802498441,-0.000123918,-0.029477341,0.029477602
3.863519886,2.59359564,-56.05261167,-69.67321208,-37.71774713,48.29726562,,,3.081656797,3.283708252,0.003289526,-0.02501264,0.025228023
3.863799194,1.202531088,-45.65355153,-94.88750169,-42.16231596,17.12316228,,,3.082038013,1.690028616,0.001324862,-0.010494902,0.010578196
3.863912949,1.05364343,-45.18903961,-95.59863872,-42.2363035,14.74259014,,,3.082038013,1.690028616,0.001324862,-0.010494902,0.010578196
3.864554237,1.397098978,-46.38443599,-93.64903727,-42.01004198,20.68876038,,,3.082116932,2.513173272,0.002435043,-0.017240529,0.017411642
3.864617223,2.96056092,-58.95289326,-50.16077151,-32.73409943,50.20824976,,,3.082116932,2.513173272,0.002435043,-0.017240529,0.017411642
3.864641525,1.076774657,-45.26896483,-95.47451483,-42.2230439,15.08844254,,,3.082116932,2.513173272,0.002435043,-0.017240529,0.017411642
3.864815888,0.011184788,-42.10452775,-98.10860498,-42.06393982,8.622799869,,,3.082116932,2.513173272,0.002435043,-0.017240529,0.017411642
3.865401948,3.456122916,-42.17795811,-15.53402479,-17.31359487,30.4620903,,,3.082116932,2.513173272,0.002435043,-0.017240529,0.017411642
3.86562247,2.170550126,-51.45037805,-83.01362618,-40.33920127,38.84444608,,,3.082116932,2.513173272,0.002435043,-0.017240529,0.017411642
3.866287035,3.363204468,-49.13968014,-21.75637773,-21.26881736,36.46216272,,,3.082350299,2.056571277,0.001760792,-0.013297635,0.013413705
3.866451821,3.630621511,-21.1139056,-6.036080256,-8.144995756,17.34712021,,,3.082350299,2.056571277,0.001760792,-0.013297635,0.013413705
3.866499166,3.398669211,-46.74368763,-19.28996252,-19.81009504,34.24749247,,,3.083296069,3.189136772,0.003307672,-0.023998412,0.024225286
3.86652121,3.78496088,6.895696656,-1.366619918,1.658723021,6.660653801,,,3.083296069,3.189136772,0.003307672,-0.023998412,0.024225286
3.866588419,2.333233143,-53.14159318,-78.67462128,-39.54486434,42.81408776,,,3.083296069,3.189136772,0.003307672,-0.023998412,0.024225286
3.866626243,3.21269536,-55.84255538,-32.57972702,-26.52668472,43.98904109,,,3.083296069,3.189136772,0.003307672,-0.023998412,0.024225286
3.867270845,1.991000641,-49.91258587,-86.56348516,-40.94282131,34.2603666,,,3.083296069,3.189136772,0.003307672,-0.023998412,0.024225286
3.867613744,1.531082238,-47.03805583,-92.44658282,-41.84539159,23.40720912,,,3.083296069,3.189136772,0.003307672,-0.023998412,0.024225286
3.86777238,0.619736683,-44.06498037,-96.89799862,-42.2888937,9.683795617,,,3.083415897,3.959164321,-0.004724144,-0.029538584,0.029913968
3.867938954,2.77688561,-58.00767885,-60.57777809,-35.57563708,50.23587375,,,3.083415897,3.959164321,-0.004724144,-0.029538584,0.029913968
3.869087452,3.415937253,-45.28289328,-17.99678143,-18.98390241,32.95103027,,,3.08367269,3.912299197,-0.002924335,-0.029573337,0.02971757
3.869804742,3.27901626,-53.33241139,-27.54970381,-24.26463456,40.80170201,,,3.08367269,3.912299197,-0.002924335,-0.029573337,0.02971757
3.86986185,2.251505609,-52.35855188,-80.70688615,-39.91963141,40.75452081,,,3.08438541,2.691260652,0.002727472,-0.018909464,0.019105155
3.869982277,0.685700582,-44.25819876,-96.67866858,-42.2810602,10.25119028,,,3.084477135,3.028511613,0.003201959,-0.022305712,0.022534358
3.87012922,3.88854595,30.11348588,-0.198122179,8.974609112,1.813011359,,,3.084604302,3.572191897,0.002471521,-0.027742742,0.027852615
3.870154525,2.041467631,-50.40103142,-85.44526798,-40.75388982,35.48190841,,,3.084604302,3.572191897,0.002471521,-0.027742742,0.027852615
3.870230341,3.551192289,-31.75447539,-9.756135568,-12.45318329,23.21381195,,,3.084848162,2.862989826,0.002992716,-0.020605492,0.020821687
3.871489984,0.730453894,-44.39187845,-96.51873462,-42.27318392,10.67706858,,,3.084848162,2.862989826,0.002992716,-0.020605492,0.020821687
3.872228514,3.584244582,-27.34423667,-8.021761132,-10.60979934,20.6097815,,,3.085143914,3.40236831,0.00313767,-0.026143812,0.026331424
3.872294175,3.292915699,-52.59339129,-26.39012222,-23.69505405,39.92916066,,,3.085242911,3.686696711,0.001524067,-0.028624699,0.028665244
3.872333136,1.302069192,-46.15881213,-93.99474837,-42.04606815,18.83235185,,,3.085446576,3.979147714,-0.005625521,-0.029425391,0.029958306
3.87313514,3.929200016,39.833479,-0.050655445,11.93484707,0.705303205,,,3.085446576,3.979147714,-0.005625521,-0.029425391,0.029958306
3.87346257,0.064424165,-42.28998189,-97.87579014,-42.04973161,8.326313768,,,3.086116997,3.881264115,-0.001980494,-0.029450096,0.029516614
3.873729854,0.796572661,-44.59437215,-96.26414291,-42.25755452,11.36462998,,,3.086116997,3.881264115,-0.001980494,-0.029450096,0.029516614
3.873893958,3.511830176,-36.03954544,-11.81516476,-14.35641306,25.94218895,,,3.086120872,1.60724406,0.001246716,-0.009888671,0.009966951
3.874449174,3.315973518,-51.35776484,-24.61366819,-22.79142991,38.57080266,,,3.086418552,3.727875175,0.001028561,-0.028852755,0.028871083
3.875243337,3.875121983,27.17215715,-0.272641497,8.069854695,2.24722033,,,3.086567668,3.506390348,0.002809682,-0.027102384,0.027247633
3.875255652,2.185611194,-51.83643316,-81.98109842,-40.14525947,38.99318044,,,3.086567668,3.506390348,0.002809682,-0.027102384,0.027247633
3.875479,0.133002688,-42.56784555,-97.71577806,-42.08508708,8.087300736,,,3.086723529,3.93558541,-0.003779983,-0.029408074,0.02965001
3.876043819,3.809503017,12.60728713,-0.934619065,3.50180042,5.15209056,,,3.086723529,3.93558541,-0.003779983,-0.029408074,0.02965001
3.876133345,2.475937412,-54.94060637,-73.22228241,-38.44886663,45.63745956,,,3.087289931,4,-0.006600738,-0.029350767,0.030083837
3.876456473,1.821400833,-48.89334759,-88.7212194,-41.2843701,29.92298124,,,3.088018197,2.251865507,0.00204749,-0.014887013,0.015027154
3.876890528,0.342950999,-43.31940378,-97.29724895,-42.18499582,8.134758955,,,3.088018197,2.251865507,0.00204749,-0.014887013,0.015027154
3.877505306,3.077385076,-58.15584265,-41.32112681,-29.84309084,47.46900316,,,3.088213254,1.976110789,0.001668984,-0.012635132,0.012744884
3.877751957,0.365271321,-43.39370525,-97.23631631,-42.18900647,8.199268229,,,3.088213254,1.976110789,0.001668984,-0.012635132,0.012744884
3.87776486,2.235598558,-52.39014655,-80.54782834,-39.88139247,40.15910707,,,3.088372048,3.642447813,0.001947634,-0.028198876,0.028266055
3.878633305,0.221266288,-42.90243939,-97.49705292,-42.1198477,7.969574136,,,3.088372048,3.642447813,0.001947634,-0.028198876,0.028266055
3.878721975,3.190912742,-55.98882917,-33.26649067,-26.77659595,43.96327459,,,3.088543704,3.530359474,0.00269847,-0.027266091,0.027399297
3.879240151,2.522939118,-55.52694201,-71.19665553,-38.01707926,46.42440804,,,3.088543704,3.530359474,0.00269847,-0.027266091,0.027399297
3.879249962,1.692371517,-48.14958435,-90.24207669,-41.51749831,26.85447836,,,3.089011001,3.817370061,-0.000458583,-0.029182873,0.029186476
3.879508495,2.364974907,-53.78405479,-76.70941727,-39.14804162,43.15288973,,,3.089011001,3.817370061,-0.000458583,-0.029182873,0.029186476
3.879554312,3.566623059,-29.11329649,-8.701251234,-11.34436432,21.57486169,,,3.08953644,3.852059151,-0.00123469,-0.02925356,0.029279604
3.879556653,3.689208419,-10.57937748,-3.654387682,-4.270129548,12.56312997,,,3.08953644,3.852059151,-0.00123469,-0.02925356,0.029279604
3.87973571,3.937600094,41.97056343,-0.033815356,12.58102442,0.52937912,,,3.089738225,1.523485018,0.001170663,-0.009290498,0.009363963
3.879813712,3.848472605,21.30901328,-0.472942803,6.250821142,3.262890848,,,3.089855999,2.440761576,0.002341077,-0.01652742,0.016692401
3.880173889,0.975482948,-45.18815506,-95.43693489,-42.18752699,13.55527416,,,3.090381793,3.786357052,0.000120943,-0.029007598,0.029007851
3.880393892,3.03113538,-58.51925679,-44.20593119,-30.81755639,48.21883139,,,3.090381793,3.786357052,0.000120943,-0.029007598,0.029007851
3.880484186,3.627851635,-20.48080143,-5.885726086,-7.909958255,16.9667325,,,3.090848348,3.969590464,-0.005201573,-0.029174489,0.029634561
3.880512383,3.994789893,55.73328882,-9.34448E-05,16.71995861,-0.001609866,,,3.091037922,3.434207236,0.003062414,-0.026316179,0.026493766
3.880776499,3.458602571,-40.88614496,-14.73368021,-16.68594755,29.32248153,,,3.091037922,3.434207236,0.003062414,-0.026316179,0.026493766
3.88151644,0.289787136,-43.15042009,-97.3127777,-42.13895934,8.012586244,,,3.091048237,3.12633499,0.003299056,-0.02322133,0.023454508
3.881682772,1.386582864,-46.67431263,-93.0442139,-41.91555796,20.35739937,,,3.091418152,2.621727557,0.002635668,-0.018183663,0.018373686
3.882664737,3.38920541,-46.40285456,-19.11329985,-19.65484632,33.75461556,,,3.091486825,3.947809312,-0.00428422,-0.029167024,0.02947999
3.882719823,1.042235855,-45.43206321,-95.06705424,-42.14973524,14.48995493,,,3.091898971,3.765983204,0.000454268,-0.028855181,0.028858757
3.883872727,3.750462819,0.991480281,-1.963882904,-0.291720787,8.388645563,,,3.091898971,3.765983204,0.000454268,-0.028855181,0.028858757
3.883929935,0.167754242,-42.69122488,-97.5061426,-42.05921024,8.002675638,,,3.092563108,3.317967708,0.003277947,-0.025146784,0.025359528
3.883933035,1.568089655,-47.57075804,-91.36713861,-41.68136899,24.04489864,,,3.092563108,3.317967708,0.003277947,-0.025146784,0.025359528
3.883969023,2.44466028,-54.75172475,-73.70771653,-38.53783239,44.72274311,,,3.092879027,3.989573857,-0.006102238,-0.029079087,0.029712466
3.884602397,0.18657102,-42.76602556,-97.45785982,-42.06716561,7.977727806,,,3.092879027,3.989573857,-0.006102238,-0.029079087,0.029712466
3.88468285,1.087707022,-45.60951558,-94.7870845,-42.11898002,15.16065802,,,3.09289007,1.43875149,0.001096777,-0.008699516,0.008768381
3.884886694,2.661916118,-57.09421025,-64.79200056,-36.56586324,48.33109375,,,3.09289007,1.43875149,0.001096777,-0.008699516,0.008768381
3.885325456,1.919304121,-49.80533811,-86.71201428,-40.95520572,32.16603212,,,3.092932114,2.964082009,0.003150917,-0.021533581,0.021762891
3.885387664,3.108481478,-57.53266138,-38.55451194,-28.826152,46.14639545,,,3.092932114,2.964082009,0.003150917,-0.021533581,0.021762891
3.885589613,2.892008843,-58.70312755,-52.53919674,-33.37269729,49.37805402,,,3.093498164,1.896687206,0.001580829,-0.012001084,0.012104753
3.885801834,1.672766486,-48.18454295,-90.14928022,-41.50014695,26.3320564,,,3.093498164,1.896687206,0.001580829,-0.012001084,0.012104753
3.886051378,2.707945982,-57.541768,-62.49221439,-36.01019472,48.77294405,,,3.093872388,2.796747622,0.002919654,-0.01984934,0.020062918
3.886321489,0.418391066,-43.59682739,-96.95361425,-42.16513249,8.381090108,,,3.093872388,2.796747622,0.002919654,-0.01984934,0.020062918
3.886445508,2.845929426,-58.53033916,-55.14511055,-34.10263492,49.42553964,,,3.094166651,2.175313366,0.001951229,-0.014213874,0.014347178
3.886786197,3.95084235,45.23658017,-0.016408662,13.56605145,0.310571378,,,3.094166651,2.175313366,0.001951229,-0.014213874,0.014347178
3.887121892,3.975561024,51.13433033,-0.001909503,15.33972625,0.0628505,,,3.094202381,3.223396228,0.003331289,-0.024162376,0.024390938
3.887338734,3.418880875,-43.85863736,-16.95218434,-18.24324651,31.56606939,,,3.094202381,3.223396228,0.003331289,-0.024162376,0.024390938
3.887930494,1.15515542,-45.89158556,-94.32585598,-42.06523246,16.20453246,,,3.094277565,3.596282662,0.002300451,-0.027658676,0.027754178
3.888141555,0.486870311,-43.82433748,-96.76051255,-42.17545501,8.718182451,,,3.094277565,3.596282662,0.002300451,-0.027658676,0.027754178
3.888146112,3.73316612,-2.049967243,-2.336724534,-1.316007533,9.374330781,,,3.094491191,3.897069753,-0.002503011,-0.029071485,0.029179039
3.888349909,3.178637881,-55.96319391,-33.43847048,-26.82049932,43.73126478,,,3.094491191,3.897069753,-0.002503011,-0.029071485,0.029179039
3.88849467,0.05502109,-42.17815529,-97.65565352,-41.95014264,8.339791874,,,3.094794457,3.9242304,-0.003407418,-0.029040597,0.029239815
3.889098544,0.696849441,-44.46726984,-96.18310606,-42.19511277,10.30089945,,,3.094794457,3.9242304,-0.003407418,-0.029040597,0.029239815
3.889309993,2.379912472,-54.16205758,-75.47522988,-38.89118624,43.17101809,,,3.09625012,3.960033215,-0.004804561,-0.02893214,0.029328358
3.889972852,0.71918429,-44.54198826,-96.09372096,-42.19071277,10.51128063,,,3.09625012,3.960033215,-0.004804561,-0.02893214,0.029328358
3.890114191,3.343837339,-48.93789216,-21.78132005,-21.21576366,35.94481071,,,3.096253705,1.35318254,0.001026092,-0.008114624,0.008179241
3.890519421,1.742477193,-48.71309666,-89.05025371,-41.32900511,27.867817,,,3.096253705,1.35318254,0.001026092,-0.008114624,0.008179241
3.891114022,0.575114441,-44.11749088,-96.47674189,-42.17826983,9.281620351,,,3.097595066,2.368349879,0.002247813,-0.015836716,0.015995444
3.891121892,2.0150108,-50.70312317,-84.63465245,-40.60133268,34.41515554,,,3.097595066,2.368349879,0.002247813,-0.015836716,0.015995444
3.891157015,2.553404711,-56.06746769,-68.99325612,-37.51821714,46.48383665,,,3.097692556,3.708871225,0.001230139,-0.028335106,0.028361796
3.891735654,2.429174946,-54.74233071,-73.63193956,-38.51228108,44.13317608,,,3.097692556,3.708871225,0.001230139,-0.028335106,0.028361796
3.891794323,1.629328665,-48.071031,-90.35771266,-41.5286231,25.29476055,,,3.097910634,3.86786479,-0.001688356,-0.028907725,0.028956987
3.891919063,1.473420591,-47.2683367,-91.9119586,-41.75408859,21.99265651,,,3.097932464,1.814972855,0.001492003,-0.011369222,0.011466704
3.892070775,3.001476917,-58.51339747,-45.18503456,-31.10952961,47.94172381,,,3.097932464,1.814972855,0.001492003,-0.011369222,0.011466704
3.892696307,3.125053204,-57.035536,-36.85229711,-28.16634993,45.17506623,,,3.098216967,3.55445024,0.002561898,-0.027205968,0.027326325
3.89335361,3.763123558,4.038440877,-1.64242646,0.718804325,7.429311947,,,3.098280799,3.980016607,-0.005668869,-0.028829475,0.029381537
3.893589018,3.686438543,-10.0889081,-3.579184781,-4.100427864,12.31411372,,,3.098649687,2.550885371,0.002540984,-0.017466145,0.017650009
3.893829404,2.631524388,-56.9084415,-65.41987207,-36.69849407,47.53857391,,,3.098649687,2.550885371,0.002540984,-0.017466145,0.017650009
3.893911072,0.643704328,-44.34994754,-96.22421738,-42.17224948,9.813422989,,,3.098800404,3.063533209,0.003271066,-0.022463456,0.022700368
3.894263326,1.449100579,-47.20044514,-92.02856076,-41.76870177,21.48289825,,,3.098800404,3.063533209,0.003271066,-0.022463456,0.022700368
3.894719508,2.922454499,-58.69181765,-49.92606629,-32.58536518,48.65525257,,,3.098810495,1.267631318,0.000957779,-0.007542614,0.007603181
3.89511376,3.40018472,-44.82122354,-17.79597708,-18.78516019,32.2561234,,,3.098832197,3.801228672,-0.000193114,-0.028725873,0.028726522
3.895967527,2.112502487,-51.66474508,-82.27880094,-40.18306381,36.7091841,,,3.098832197,3.801228672,-0.000193114,-0.028725873,0.028726522
3.896524048,2.738020339,-57.87995021,-60.0864948,-35.3899335,48.49784765,,,3.099357636,3.835917763,-0.000915188,-0.028798199,0.028812738
3.896607009,0.521570274,-43.98568614,-96.49388486,-42.1438713,8.904486991,,,3.099457742,3.461488783,0.002979535,-0.02636636,0.026534177
3.896699731,2.815843901,-58.38825513,-55.94553149,-34.30013599,48.8302387,,,3.099557752,3.936454303,-0.003880901,-0.028808126,0.029068359
3.897240705,0.540382902,-44.05062775,-96.43154164,-42.14465082,9.024263321,,,3.100279262,2.898831913,0.003085578,-0.020788851,0.021016591
3.897405993,0.299233897,-43.21091436,-96.99506016,-42.06179235,7.995168428,,,3.100279262,2.898831913,0.003085578,-0.020788851,0.021016591
3.898123709,3.800399463,11.82794701,-0.991629399,3.250895284,5.307007163,,,3.100311479,4,-0.006555144,-0.028753457,0.029491205
3.8987456,0.772460584,-44.79332231,-95.69961455,-42.14788106,11.02215532,,,3.100311479,4,-0.006555144,-0.028753457,0.029491205
3.899404346,3.90436252,34.63971634,-0.113349191,10.35791014,1.219168247,,,3.100311479,4,-0.006555144,-0.028753457,0.029491205
3.899489469,2.209574266,-52.65663241,-79.68485754,-39.70244699,38.96750406,,,3.100783708,1.181517924,0.000891503,-0.006978155,0.007034872
3.900383134,2.568024445,-56.36818864,-67.62841399,-37.19898079,46.3388351,,,3.100821692,3.664622327,0.001709713,-0.027952218,0.028004457
3.90056573,0.84121324,-45.03007635,-95.40216564,-42.1296726,11.77611542,,,3.101116956,2.727663659,0.002832334,-0.019106841,0.019315629
3.901204751,2.987029073,-58.45819133,-45.36384346,-31.14661044,47.56547364,,,3.101116956,2.727663659,0.002832334,-0.019106841,0.019315629
3.901643603,0.409033784,-43.62913064,-96.6645488,-42.08810383,8.306944777,,,3.101400438,0.043961263,4.55511E-05,-0.000238074,0.000242392
3.901851744,2.616515833,-56.86881743,-65.41787044,-36.68600636,46.98075007,,,3.101400438,0.043961263,4.55511E-05,-0.000238074,0.000242392
3.902104234,1.75704577,-49.07352907,-88.25939668,-41.19987772,28.048333,,,3.101521474,2.097513007,0.001858695,-0.013544765,0.0136717
3.902151161,1.053204003,-45.75345954,-94.41590279,-42.0508087,14.55583374,,,3.102059569,0.131788117,0.000129869,-0.000719116,0.000730749
3.902745817,2.937666822,-58.61254406,-48.32555815,-32.08143066,48.03939238,,,3.102173346,1.094842358,0.000827068,-0.006420395,0.006473447
3.903000174,3.850807747,22.77612977,-0.416479288,6.707895145,2.965532926,,,3.102173346,1.094842358,0.000827068,-0.006420395,0.006473447
3.90326204,3.50224462,-34.97937178,-11.37959869,-13.90769114,24.98592705,,,3.102669632,0.219588978,0.000206697,-0.001206792,0.001224365
3.903385613,1.075543942,-45.85044238,-94.2609464,-42.03341663,14.88037254,,,3.102865385,3.912875391,-0.003063062,-0.028684296,0.028847377
3.903769415,0.930159401,-45.35795103,-94.95092663,-42.0926633,12.85208964,,,3.102865385,3.912875391,-0.003063062,-0.028684296,0.028847377
3.904189738,3.245068057,-53.13186725,-27.73638336,-24.26047519,39.96018344,,,3.102865385,3.912875391,-0.003063062,-0.028684296,0.028847377
3.904804071,3.729877972,-1.616542843,-2.288514055,-1.171517069,9.18064417,,,3.102865385,3.912875391,-0.003063062,-0.028684296,0.028847377
3.905096047,1.355370814,-46.98364523,-92.37604907,-41.80790829,19.58335048,,,3.102865385,3.912875391,-0.003063062,-0.028684296,0.028847377
3.905114264,2.752735267,-58.04046684,-58.60154817,-34.9926045,48.15030212,,,3.102865385,3.912875391,-0.003063062,-0.028684296,0.028847377
3.905205923,2.801142355,-58.32820679,-56.02623504,-34.30633255,48.33634178,,,3.10308561,3.34835199,0.003250894,-0.025227123,0.025435724
3.905475365,3.888426797,31.19564852,-0.175787525,9.305958297,1.641682866,,,3.10308561,3.34835199,0.003250894,-0.025227123,0.025435724
3.906130167,1.893441272,-50.11516356,-85.9522501,-40.8202241,31.19081659,,,3.103172974,3.746979254,0.000696414,-0.028339428,0.028347983
3.906542991,2.306766699,-53.78222088,-76.4624564,-39.07340318,41.0174381,,,3.103230629,0.307363846,0.000277591,-0.001700714,0.001723219
3.906925551,0.999566337,-45.63522336,-94.53978082,-42.05250125,13.76661548,,,3.103230629,0.307363846,0.000277591,-0.001700714,0.001723219
3.9072182,0.122245945,-42.43739302,-97.20802472,-41.89362532,8.050238187,,,3.103329375,1.733478329,0.001409087,-0.010751976,0.010843916
3.907239948,3.914334337,37.10997043,-0.078726268,11.10937325,0.948882553,,,3.103329375,1.733478329,0.001409087,-0.010751976,0.010843916
3.908319345,3.99381503,55.51763716,-2.38721E-05,16.65528399,-0.001538445,,,3.103387076,1.007601877,0.000764608,-0.005868093,0.005917697
3.908537186,3.357382196,-47.03653142,-19.92276137,-20.08778784,33.94789909,,,3.103387076,1.007601877,0.000764608,-0.005868093,0.005917697
3.908582788,3.461095474,-38.76879795,-13.51050314,-15.68379033,27.49189127,,,3.103682571,3.970459358,-0.00525941,-0.02858961,0.029069352
3.908667481,3.528167847,-31.70581678,-9.851739291,-12.46726682,22.88952607,,,3.103944087,0.39523333,0.000344104,-0.002201268,0.002228001
3.908674731,3.937600094,42.47036841,-0.030842176,12.73185787,0.484892248,,,3.103944087,0.39523333,0.000344104,-0.002201268,0.002228001
3.908979688,3.761888499,4.692232626,-1.583753002,0.932543887,7.199187982,,,3.103950829,3.620373428,0.002100265,-0.027547816,0.027627763
3.909108962,3.96957441,49.87594776,-0.003544055,14.96172111,0.097936577,,,3.103950829,3.620373428,0.002100265,-0.027547816,0.027627763
3.909177425,0.876000952,-45.24535944,-95.03198535,-42.08320344,12.15317473,,,3.103950829,3.620373428,0.002100265,-0.027547816,0.027627763
3.909240885,1.490451275,-47.70281582,-91.02508145,-41.61836918,22.17647242,,,3.103950829,3.620373428,0.002100265,-0.027547816,0.027627763
3.90969895,1.941406425,-50.56508758,-84.90438833,-40.64084277,32.27550978,,,3.103950829,3.620373428,0.002100265,-0.027547816,0.027627763
3.909860413,0.894963245,-45.31723632,-94.93331657,-42.07516587,12.38166983,,,3.103950829,3.620373428,0.002100265,-0.027547816,0.027627763
3.910014271,0.653095926,-44.51695995,-95.81835233,-42.10059368,9.844722271,,,3.104275207,0.920571898,0.000704089,-0.005325662,0.005372003
3.911145189,0.232130746,-42.94677793,-96.89227877,-41.95171701,7.901817071,,,3.104321048,3.948678206,-0.00437148,-0.028579193,0.028911591
3.91115752,3.632845781,-17.52933133,-5.166900679,-6.808869604,15.41107391,,,3.10440321,0.482950078,0.000407101,-0.002707035,0.002737475
3.911286835,3.799359072,12.27727272,-0.96140722,3.39475965,5.173536432,,,3.104690516,0.570594037,0.000467728,-0.00321847,0.003252279
3.911337376,0.009421864,-41.81105149,-97.40584722,-41.76506961,8.534704606,,,3.104789893,0.833336076,0.000644674,-0.004789891,0.00483308
3.91178786,3.155117838,-55.76498382,-33.40592578,-26.75127288,42.92405138,,,3.104806004,0.658165207,0.000526925,-0.003735708,0.003772686
3.912564169,2.403300571,-54.89561208,-72.91316294,-38.3426325,42.88671703,,,3.104806004,0.658165207,0.000526925,-0.003735708,0.003772686
3.913590048,3.602582489,-21.78921786,-6.307027282,-8.428873542,17.42386668,,,3.104931134,0.745894412,0.00058582,-0.00426024,0.004300329
3.913601617,1.876833245,-50.16996363,-85.8141754,-40.79524171,30.67059929,,,3.104931134,0.745894412,0.00058582,-0.00426024,0.004300329
3.913611901,1.128948056,-46.20369107,-93.63520279,-41.95166816,15.6396051,,,3.105108693,3.257655684,0.00333965,-0.024306034,0.024534395
3.914315236,0.762967272,-44.92478044,-95.3396802,-42.07933819,10.86764329,,,3.105108693,3.257655684,0.00333965,-0.024306034,0.024534395
3.914596779,1.436616796,-47.54242281,-91.31109897,-41.65605653,21.05501254,,,3.105466446,2.292302487,0.00215056,-0.015135567,0.015287586
3.915402265,1.789626329,-49.59596141,-87.10179634,-41.00932733,28.60760365,,,3.10571325,3.99044275,-0.006118897,-0.028503653,0.02915303
3.915866891,3.31026596,-49.47750767,-22.63931146,-21.63504574,36.03427171,,,3.10571325,3.99044275,-0.006118897,-0.028503653,0.02915303
3.916156765,3.745939612,2.056671711,-1.856724537,0.059984152,7.96948376,,,3.105722912,3.160542675,0.003345324,-0.023332993,0.023571588
3.9161633,3.849767356,23.06125915,-0.407723358,6.796060737,2.899810037,,,3.105722912,3.160542675,0.003345324,-0.023332993,0.023571588
3.916459595,1.199115039,-46.52498849,-93.09941705,-41.88732166,16.74997537,,,3.106284828,3.883670428,-0.002178091,-0.028547672,0.028630642
3.916521826,3.54116645,-29.61924432,-8.99410558,-11.58400497,21.5908689,,,3.107255383,2.999103605,0.003227815,-0.021699164,0.021937924
3.917905373,2.086508386,-51.96296442,-81.44642595,-40.02281711,35.58596759,,,3.107370405,2.479380708,0.002448696,-0.016753968,0.016931968
3.918465785,2.497762847,-55.96205144,-69.00644306,-37.49054835,44.45151736,,,3.107370405,2.479380708,0.002448696,-0.016753968,0.016931968
3.918611749,1.54877479,-48.20098764,-90.02535439,-41.46790261,23.27655274,,,3.10762868,3.925099294,-0.003508967,-0.028460221,0.028675722
3.919024019,3.366630969,-45.81164156,-18.82151604,-19.38994728,32.74291345,,,3.10762868,3.925099294,-0.003508967,-0.028460221,0.028675722
3.919329564,3.057228849,-57.46578839,-39.40564669,-29.06143052,45.12571216,,,3.107877562,3.488770331,0.002875009,-0.026395422,0.026551534
3.91951643,2.136368583,-52.44609655,-80.17232909,-39.78552769,36.73006492,,,3.107877562,3.488770331,0.002875009,-0.026395422,0.026551534
3.919551065,1.956049657,-50.9149108,-84.05725137,-40.49164865,32.44140816,,,3.107890231,3.578541006,0.0024,-0.027121433,0.027227415
3.919761168,3.587738435,-23.41965601,-6.806044666,-9.067710203,18.20282491,,,3.107950907,2.659439656,0.002741854,-0.018397856,0.018601045
3.919894095,0.044195006,-41.96787128,-97.18937842,-41.74717491,8.320800915,,,3.107950907,2.659439656,0.002741854,-0.018397856,0.018601045
3.920371685,1.841401079,-50.07181276,-86.02976476,-40.83047326,29.72842684,,,3.10798448,1.649844922,0.001326351,-0.010136621,0.010223028
3.920403551,0.476123609,-43.96481563,-96.10798918,-42.02184144,8.576600149,,,3.10798448,1.649844922,0.001326351,-0.010136621,0.010223028
3.92097771,3.432964058,-40.51942166,-14.68153796,-16.56028789,28.59905678,,,3.108130363,2.018382583,0.001765639,-0.01288797,0.013008353
